"PID","lebe_cont","describe","cand_rightwing","cand_change_R","cand_exp","cand_change","cand_econ","cand_cult","leftbehind_gpt","reasons","systemic_gpt","gov_gpt","econ_gpt","cult_gpt","race_gpt","gender_gpt","age_gpt","n_reasons","cluster","avg_cosine_to_cluster","cluster_label","ideo_con","ideo_lib","ideo_demsoc","ideo_lbrtn","ideo_prog","party_gen","party_dem","party_rep","party_ind","party_followup","att_1","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"ET422pq",60,"I feel left behind because policies, inflation, program cuts, increasing political violence are all obstacles that are put in place to make life as difficult as possible for the regular American. I've been pulling myself up by my bootstraps for years and no matter how I'm gaslit to make it seem like it's my own shortcomings, it's a rigged system meant to oppress.",1,5,3,3,1,1,5,"policies, inflation, program cuts, political violence, rigged system",7,5,5,4,1,1,2,5,9,0.482215570172789,"Social and political issues",3,5,5,3,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,36,"man","White","GED","$60,001-$80,000",4,2,1,1,1,0,0,"Thank you for the opportunity."
"LW015de",95,"I am getting older (58), and I've realized that I have nothing to show for my life. I've barely done anything, barely helped anyone else, I have few close friends, and I don't go anywhere because I have no spare money. I have so much regret, and don't know how to change my life at this point.",1,6,5,2,1,1,5,"aging, financial struggles, social isolation, lack of achievements, regret",4,1,4,2,1,2,5,5,8,0.540827254427693,"Lack of opportunities",2,4,6,NA,5,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,58,"woman","White","4yearColl","$0-$20,000",1,4,1,0,0,1,0,"No comments"
"XF517kf",64,"I feel like everyone else is moving on with their life, finding their career, getting married, having babies. And I just feel like I’m in limbo. I’m not making enough money & I don’t feel like I’m doing enough.",3.5,4,4,4,3,4,4,"career stagnation, financial insecurity, relationship status, life milestones",4,1,4,3,1,2,4,4,2,0.487924320935889,"Personal growth",3,3,1,4,3,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,30,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,0,1,NA
"LY160xl",4,"I just indicated that I don't get left behind. Unfortunately, paste is disabled here. I guess sometimes I feel left behind if I'm going somewhere with people and there is some sort of miscommunication and they leave without me. Then I would definitely feel left behind! I would just call an Uber in that case, nothing harmed.",1,7,1,1,1,1,1,"miscommunication, transportation issues",2,1,1,2,1,1,2,2,5,0.523102180417514,"Health limitations",1,6,7,1,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,65,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,1,0,NA
"EV738rh",67,"I have dealt with mental health issues all of my life. It has impacted me on varying levels as I grew up. Some years I was completely in the darkness of my thoughts and feelings. Other times I floated through life, simply existing and coping. And that has led to me constantly being stuck. No real goals achieved. No real progress. I've watched others go through all kinds of life milestones while I observe from the sidelines. It's a tough pill to swallow.",1.5,4,6,4,2,1,4,"mental health, lack of progress, missed milestones, feeling stuck",2,1,1,2,1,1,2,4,8,0.555414890471792,"Lack of opportunities",2,6,6,1,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,33,"woman","Black or African American","GED","$80,001-$100,000",5,2,0,0,0,1,0,NA
"PK259vo",77,"I think people tried to get me into society at first but I am at the age now where there's no real going back. I see kids and teenagers acoomplish and experience way more than I ever will. I feel resigned to my fate and I doubt I will ever manage to do what normal people can.",3.5,5,4,3,4,3,4,"age limitations, missed opportunities, social isolation, self-doubt, comparison to others",5,1,2,3,1,1,5,5,8,0.51976362408583,"Lack of opportunities",1,6,5,3,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,36,"man","multiracial","GED","$20,001-$40,000",2,2,0,1,0,1,0,NA
"XE150kp",35,"i think i could be earning more at my job at this point, although i still do fine compared to many others",3,5,4,3,3,3,3,"career stagnation, salary expectations",5,1,4,2,1,2,3,2,3,0.588746967389125,"Career opportunities",2,3,4,5,5,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,40,"man","White","MA","$120,001-$140,000",7,5,1,1,0,0,1,NA
"UW359jm",70,"I began college during the Great Recession. I was told to not do a risky major and play it safe, which I did. I haven’t been able to get ahead in terms of buying a home and my salary has been stagnant for a while. It is difficult to establish oneself when you begin from behind (salary and housing wise especially).",3,6,3,2,3,3,4,"economic recession, stagnant salary, housing costs, career advice, job market",6,2,5,3,1,1,3,5,3,0.542172728527348,"Career opportunities",1,4,6,2,5,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,35,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,1,NA
"OH365tg",49,"I feel left behind in the literal sense since my husband died at only 47 and having been a stay-at-home mom of 4 children most of my life. We lost healthcare when he died and I and my 13 yr son are on medicaid and SNAP and now that will be taken away. No idea how I'm supposed to find a job that will pay for healthcare at my age.",1,4,4,4,1,1,5,"loss of spouse, financial insecurity, healthcare loss, job market challenges, age discrimination",6,5,5,3,1,4,4,5,7,0.485529137917858,"Financial struggles",1,7,7,NA,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,54,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,1,0,NA
"FW949al",25,"I just feel like I am thankful for where I am but I am definitely not where I wanted to be in life. I feel left behind because my friends are becoming happy and successful and I am just not there.",4,3,5,5,3,5,3,"career progress, personal achievements, financial stability, social status, life goals",2,1,3,2,1,2,3,5,2,0.579824080559824,"Personal growth",6,1,1,1,1,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,29,"woman","multiracial","4yearColl","$40,001-$60,000",3,4,0,0,1,0,0,"Nothing, thank you."
"QP727xq",60,"I suppose that because of my bad luck and my stupid choices in life. Have left me in a rut of dodo. There is no way out. Money is the only way out. Sad factor of my life that such a thing is the hardest to get,ish and the on thing that could save me.",5.5,5,5,3,5,6,4,"bad luck, poor choices, financial struggles",2,1,5,2,1,1,2,3,8,0.555690403600235,"Lack of opportunities",1,1,1,1,1,"Independent",NA,NA,"Neither","Independent | Neither",1,1,59,"man","White","2yearColl","$20,001-$40,000",2,3,1,1,0,0,1,"All clear. Fav color question at the end. I hope you did not put the answer in the fine print. Thank you, and have a good day."
"HV038lh",20,"I'm 34 years old and it feels like a lot of problems from the past were expected to be solved by my generation. We didn't solve most of them and now we have to live with the consequences of actions we didn't decide to take. Regular folks are going to lose out on jobs more and more to automation and AI and the safety nets the government put in place to help aren't going to be there for us.",1,6,5,2,1,1,4,"automation impact, job insecurity, government support, economic pressures",6,4,5,3,1,1,4,4,7,0.532346703932101,"Financial struggles",1,7,7,1,5,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,34,"man","White","GED","$20,001-$40,000",2,2,1,1,0,1,0,NA
"AR326bo",74,"alot of exposure nowadays on social media leading to leakage of personal life yet making it not a private",6.5,4,5,4,6,7,2,"social media exposure, privacy concerns",6,1,2,3,1,2,2,2,9,0.483611301735065,"Social and political issues",6,3,5,1,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,25,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,1,0,0,"good"
"QV633kv",8,"I don't own a home and I sometimes envy those that do, especially those lucky enough to buy during a period of low prices. Now I feel that I'd have to spend a fortunate to buy a house.",2.5,1,5,7,3,2,3,"housing costs, market timing, financial pressure",6,2,5,3,1,1,3,3,7,0.543349669572235,"Financial struggles",1,7,6,4,5,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,41,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,1,0,NA
"BX704ao",20,"I feel like I'm being left behind in terms of finding the perfect work life balance. I sometimes take actual work home and I often think about my work responsibilities at home.",5,2,5,6,4,6,3,"work life balance, work stress, overthinking, home responsibilities",5,1,2,2,1,1,2,4,3,0.478161292278665,"Career opportunities",6,1,1,1,2,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,35,"woman","Black or African American","4yearColl","$80,001-$100,000",5,4,0,0,1,0,0,"Thank you for letting me take this survey."
"KR402op",34,"I feel somewhat left behind in America with respects to religion. I practiced religion as a child but when I became an adult, I stopped practicing. I feel I am missing an important part of my past.",4,3,2,5,3,5,3,"religious disconnection, cultural shift, personal change",5,1,1,3,1,1,3,3,9,0.53861885303194,"Social and political issues",6,4,3,4,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,58,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,1,0,0,NA
"FC020tt",81,"I am recently widowed last year and friends my age are in retirement I feel like I'm missing out on activities couples do in their retirement years",3.5,4,4,4,4,3,4,"recently widowed, retirement activities, missing companionship, social isolation, age-related changes",5,1,2,3,1,2,4,5,1,0.45335870013508,"Family responsibilities",3,1,4,1,1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,66,"woman","White","GED","$0-$20,000",1,2,1,0,0,1,0,NA
"YJ809lu",0,"I do not really feel left behind, but if I had to give one way it would probably be left behind in social interaction. There seems to be a lack of meaningful connection these days as more and more people are lost within materialistic views, which do not really resonate with me anymore. I enjoy the deeper aspects of Life, and I do feel a bit left behind by those who are constantly chasing success.",5.5,5,3,3,7,4,2,"social interaction, materialism, lack of connection, chasing success",5,1,2,3,1,1,2,4,8,0.477052515893286,"Lack of opportunities",3,1,1,3,1,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,57,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,1,NA
"GQ533ee",90,"My son and myself are both disabled. more and more, this administration is failing us by taking away social safety nets that help us survive and live. Before I was disabled, I worked extremely hard all my life. More and more, people are more selfish instead of taking care of those who are unable to take care of themselves and even making them feel like it's their fault.",1,3,4,5,1,1,5,"social safety nets, disability support, government policies, public empathy, economic inequality",7,5,5,4,1,1,2,5,9,0.50130304695964,"Social and political issues",2,7,7,2,7,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,40,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,0,1,"n/a"
"ZS961az",0,"I can't really think of any ways I feel left behind. I guess in terms of having a lot friends, I am behind in that sense.",4.5,4,3,4,3,6,2,"social connections",2,1,1,2,1,2,2,1,9,0.57723130674411,"Social and political issues",6,1,1,1,1,"Independent",NA,NA,"Neither","Independent | Neither",1,1,41,"woman","White","GED","$120,001-$140,000",7,2,1,0,0,0,1,"N/A"
"CE208al",38,"I feel left behind by my friends because I chose a different course. My friends who focused on tech own big houses and expensive cars.",7,3,4,5,7,7,4,"career choice, financial disparity, peer pressure, material success",5,1,4,2,1,1,2,4,2,0.509356597627857,"Personal growth",7,6,1,1,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,23,"man","Black or African American","MA","Over $200,000",11,5,0,1,1,0,0,"Great"
"AT042br",15,"At times I feel left behind financially. My family makes decent money and we do a good job saving with no debt. But I always feel like we should have more and be able to do more with the money we have. I feel like other people are better off than us and try to figure out what I did to put us behind.",2,3,4,5,3,1,3,"financial insecurity, comparison to others, savings pressure, financial expectations",5,1,5,2,1,1,2,4,7,0.600231271132951,"Financial struggles",1,5,2,1,5,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,35,"woman","White","MA","$180,001-$200,000",10,5,1,0,0,1,0,NA
"TA432bv",2,"I know that I am behind when it comes to technology, because computers are advancing at an astronomical rate",7,1,1,7,7,7,3,"technology gap",6,1,2,2,1,1,3,1,10,0.704869709168492,"Generational differences",7,1,1,1,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,54,"man","Black or African American","GED","$80,001-$100,000",5,2,0,1,1,0,0,NA
"XZ552yv",77,"I feel that there are no good career opportunities out there that would allow me to climb the ladder, so to speak. Every job available to me is some soul sucking, dead-end job that pays very little. Even these dead-end jobs that are available to me are competitive to get and often have a toxic work culture where hard work is often not rewarded. Basically, I feel most regular jobs out there for me are a waste of time and offer no future.",1,7,1,1,1,1,4,"career opportunities, dead-end jobs, low pay, job competition, toxic work culture, lack of reward",6,1,5,2,1,1,2,6,3,0.575019703356716,"Career opportunities",1,6,6,3,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,34,"man","White","GED","$0-$20,000",1,2,1,1,0,1,0,NA
"RI066bw",21,"I am a woman and dont get the same respect as men sometimes, but it is not super often that I feel this way",2,4,5,4,2,2,2,"gender inequality",5,1,2,3,1,3,2,1,4,0.743022109140096,"Inequality and disparity",6,2,3,5,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,24,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,1,0,NA
"UR141cp",75,"I feel left behind because I have no friends. I stay at home and perform mother/wife duties all the time. I am told to get over myself. I am not able to have a social life or have a job.",5.5,4,3,4,5,6,5,"no friends, social isolation, domestic duties, lack of support, no job",5,1,2,4,1,4,2,5,8,0.528932196421442,"Lack of opportunities",6,NA,NA,NA,NA,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,31,"woman","White","2yearColl","$0-$20,000",1,3,1,0,1,0,0,NA
"WD342rz",60,"I don't have any means of really advancing in life. I have been fortunate and have managed to get things balanced and I'm not as far behind as I was in the past, but my disability has prevented me from advancing forward significantly from this point forward.",4.5,1,3,7,6,3,3,"disability, limited advancement, stagnation, career barriers",6,2,3,2,1,1,2,4,5,0.532938825875645,"Health limitations",4,4,1,6,3,"No preference",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,52,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,0,NA
"RK254zq",66,"I feel like I don't have a meaningful career, which makes me feel left behind in comparison to my peers. There is nothing that I'm passionate about pursuing as far as a career goes. I don't feel that I'll ever be able to make a larger amount of money and that I'll always be stuck in a low income range.",2.5,4,3,4,3,2,4,"career stagnation, lack of passion, income limitations",5,1,4,2,1,2,3,3,8,0.514577698835523,"Lack of opportunities",2,5,2,NA,5,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,34,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"WE662zz",70,"I do a lot of it to myself because I just don't feel like going anywhere or doing anything. I also feel left out because I give fill time care to an autistic child. We really have a hard time going places when we are invited. Im",4,4,4,4,4,4,4,"social isolation, caregiving duties, limited mobility, lack of support, mental fatigue",5,1,2,3,1,2,3,5,5,0.527048788856137,"Health limitations",1,1,1,NA,1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,57,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,NA
"JS242ky",62,"I am 50 years old and it seems my age is becoming a factor in finding new opportunities. Companies seem to want someone younger and cheaper.",4,4,4,4,4,4,4,"age discrimination, job market, salary expectations, career stagnation",6,1,4,3,1,2,4,4,3,0.561826378508486,"Career opportunities",5,4,2,5,4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,50,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,1,NA
"UH011qe",36,"Well I am somewhat left behind. I come from a troubled background and was not able to be as successful as I should have been based on my talents. Many years of fixing what was wrong with me psychologically prevented me from focusing on my career",3.5,5,4,3,4,3,3,"troubled background, mental health, career focus",5,1,3,3,1,2,3,3,2,0.487766191578954,"Personal growth",1,4,3,2,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,49,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,0,1,0,NA
"QJ270pz",25,"Because my finances are based on a disability, I do feel left behind. I feel social security should get better raises than they get. The elderly worked so hard and now we barely get by.",5.5,4,5,4,4,7,4,"financial instability, insufficient raises, elderly struggles, disability income",6,5,5,3,1,1,5,4,7,0.560889704136508,"Financial struggles",6,1,1,4,4,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,56,"woman","White","GED","$20,001-$40,000",2,2,1,0,1,0,0,"I had no confusion or technical issues with this study.  Thank You!"
"OU744wl",50,"I feel smack dab right in the middle of things. Sure, I could've got a better education, a better job, a better family. But things could be a lot worse. I have no debt, I'm pretty healthy, I've never been in a hospital except to visit others. I've never been arrested. I think overall I'm doing alright, could be better, could be worse.",7,4,4,4,7,7,3,"education opportunities, career advancement, family dynamics",4,1,3,2,1,1,2,3,3,0.546170882485698,"Career opportunities",7,1,1,2,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,39,"man","White","GED","$100,001-$120,000",6,2,1,1,1,0,0,NA
"PF318zn",54,"Well my health is bad and I'm very concerned, but I feel like i don't matter much to insurance or doctors, I feel like I'm just a number.",6,3,4,5,6,6,4,"health issues, insurance neglect, feeling insignificant, medical system",6,2,2,2,1,2,2,4,5,0.495847254236599,"Health limitations",1,NA,1,NA,NA,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,58,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,0,1,NA
"FO413bz",44,"The main thing I would feel left behind on is the advancement of technology. There is new technology coming out daily and I feel like I’m not quite up to date with all of the latest technology.",4.5,4,5,4,5,4,3,"technology advancement",5,1,2,2,1,1,3,1,6,0.770279898934409,"Technology change",5,4,3,3,3,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,37,"man","White","2yearColl","$80,001-$100,000",5,3,1,1,1,0,0,"None!"
"BR855np",40,"I feel left behind primarily in realm of rapid technological change , particularly the pace of artificial intelligence . While I am deeply integrated with technology , the constant emergence of new Ai model s tools and capabilities create a pressure to continuously learn and adapt",6,2,6,6,6,6,4,"technological change, artificial intelligence, learning pressure, adaptation needs",6,1,3,2,1,1,2,4,6,0.502036707183291,"Technology change",6,6,5,5,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,38,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,1,0,0,NA
"FM053lx",44,"The only thing would be about being left behind would be finances. I was not born with money, and my racial background is considered the lowest. I always had to work hard, and I never was taught about saving, and investing money. I had to learn finances thoroughly myself online.",3.5,7,1,1,1,6,4,"financial struggles, racial background, lack of education, self-taught skills",6,2,5,4,3,1,2,4,8,0.460387304612354,"Lack of opportunities",3,3,2,2,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,40,"man","multiracial","GED","$60,001-$80,000",4,2,0,1,0,0,1,NA
"DQ595ey",20,"I'm definitely at a stage in life where I'm more stable and am comfortable not moving forward as fast as when I was younger but I feel like I'm being left behind socially and politically. The world seems to be changing so fast with technology and social media but I still like to look into someone's eyes in person when I speak to them, and the conservative values like hard work and doing your share and not counting on the government to help you with everything seem to be disappearing fast",5.5,6,3,2,6,5,3,"social change, political shifts, technology pace, social media, conservative values",6,3,2,4,1,2,4,5,9,0.540130296514226,"Social and political issues",6,2,1,4,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,54,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,1,0,0,"None"
"MX598qz",20,"There are some times when I feel left behind due to my age. For example, when I received targeted ads online assuming I'm a much younger demographic than I actually am. There have also been times when I have been at an event with music and the playlist is only current pop/hip-hop which I have never kept up with.",1.5,4,4,4,2,1,3,"age disparity, targeted ads, music preferences",4,1,1,3,1,1,4,3,10,0.469095403996763,"Generational differences",1,7,7,7,6,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,55,NA,"multiracial","4yearColl","$0-$20,000",1,4,0,NA,0,0,1,NA
"ZS469bs",85,"Well, part of the reason I feel left behind is because of my age. I'm 61. I have the realization that I'm on the back end of my life. When I was younger, I always felt that 60 was so old. Now that I'm that age, while I don't feel the way I have always interpreted the age of 60 to appear, I feel as though I'm no longer a driving force in this world. But it's not just my age. The world has changed deeply in my lifetime. The amount of information available has really opened my eyes to the corruption and exploitation that takes place across the globe. I was anti-government for the majority of my life. I didn't differentiate much between republicans and democrats, though it always seemed to me that democrats were more reasonable and caring than republicans. But over the past 10 years or so, I've developed an understanding of how important government is. It's not that government is bad. It's that BAD government is bad. We need an ethical and just government to have an ethical and just society. We don't need smaller government. We need a more just government that helps society, not exploits it for the benefit of the already wealthy. I've come to understand what a horrible menace capitalism is. I see how workers are exploited. I grew up thinking that capitalism and democracy goes hand in hand. That you can't have democracy without capitalism. I now realize that's a lie perpetrated by wealthy capitalists. I lived the majority of my life trying to do what feels good while dealing with my demons. I mostly accomplished that. I went to college but didn't graduate. I worked for nearly 30 years as a freelance writer, although I never made very much money. But that allowed me to be a stay-at-home father. I loved that time dearly and have a very close relationship with my child to this day. But the force that I felt that I was (smart, excellent writer, creative, out-of-the-box thinker) -- that has dissipated in the past decade. All of my freelance jobs dried up. I no longer was talking to famous musicians and writing award-winning features. I had to go to work outside of the home. I lost my job during the Covid lockdowns. I've been unemployed since, other than some freelance work I've been able to gather online. I always felt strong, in control of my future. I still feel strong, but I recognize that outside forces control my future more than I do. These are frightening times. The USA has been overtaken by a dictator. Fascism shows its ugly face daily. I shudder at what I see every day. It's hard to face a future as uncertain as the one I'm facing. I'm scared. It's the young person's world now, and I'm no longer a part of that group. You know, for the majority of my life I was the youngest person in whatever group I was with. That's no longer the case either. Everything just seems so different. I feel left behind.",1,5,5,3,1,1,4,"age, job loss, economic changes, political shifts, technological advances, health issues, social isolation, career stagnation, financial instability, cultural changes",6,4,4,4,1,1,5,10,9,0.507398446752947,"Social and political issues",1,5,6,2,7,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,61,"man","White","GED","$40,001-$60,000",3,2,1,1,0,0,1,"Wow, the words really flowed. Best wishes in your research."
"NN792ji",30,"I sometime feel like am not part of a particular group like am not included in the plans that they engage or formulate and at times I feel like engaging friends in the ideas that I have but I do feel like they would ignore me or be against it and so I keep them to myself and at times when my friends are having girl's day out I feel like I would be weird and make it boring and not fun as I would not drink",1,7,4,1,1,1,3,"social exclusion, fear of rejection, self-doubt, peer pressure, lack of confidence",2,1,1,3,1,4,2,5,8,0.53372080221585,"Lack of opportunities",4,6,5,4,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,32,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"PO156kt",75,"I don't have a lot of wiggle room when it comes to budget so I can't put myself out there as well as others.",1,4,3,4,1,1,3,"financial constraints",5,1,5,2,1,1,2,1,7,0.689947450041911,"Financial struggles",1,7,6,1,7,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,41,"woman","White","4yearColl","$0-$20,000",1,4,1,0,0,0,1,NA
"QG923jm",19,"If I had to speak in terms of what culture says, I would feel left behind in regards to not owning a home yet or not having travelled the world yet, owning a brand new car, etc. I don't actually feel left behind, but if I went off what culture values, then these would be my responses.",4.5,5,5,3,3,6,1,"home ownership, travel experience, new car",5,1,4,4,1,2,2,3,2,0.431018448263171,"Personal growth",6,1,NA,NA,NA,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,33,"woman","multiracial","GED","$0-$20,000",1,2,0,0,1,0,0,NA
"ZN533mp",35,"The way I feel left behind the most is with my career. I work a minimum wage job from home (which is the only perk) and do not make much but i don't have a college degree so I am going to have to work retail if not for this",1,5,5,3,1,1,4,"career stagnation, low income, no degree, limited opportunities",5,1,4,2,1,2,2,4,8,0.53852018354999,"Lack of opportunities",1,4,7,1,7,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,33,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,1,0,NA
"HT225gb",32,"I am not left behind, but feel somewhat behind in my retirement goals. As I am currently a housewife, I feel I need to find work in order to help that goal come to fruition, but have a hard time balancing that against the time I have to work on the house, volunteer, participate in Bible studies, and the like.",7,3,3,5,7,7,3,"retirement goals, job search, time management, household duties, volunteer commitments, personal development",4,1,3,2,1,3,3,6,2,0.515982998868279,"Personal growth",7,1,1,6,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,53,"woman","White","GED","$100,001-$120,000",6,2,1,0,1,0,0,NA
"YB034wi",10,"I may feel left behind because of my own actions. I would say that not completing my bachelors degree and only completing my associates made me feel like I could not advance as quickly in my professional career.",4.5,5,4,3,5,4,3,"education level, career advancement",2,1,3,2,1,1,2,2,3,0.603720799507486,"Career opportunities",1,1,1,1,1,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,51,"woman","multiracial","2yearColl","Over $200,000",11,3,0,0,0,0,1,"No additional comments."
"HT432pd",53,"I have had a chronic illness for 40 years. As I continue to have more and more complication brcause of this illness I feel I am left behind more and more.",6.5,2,2,6,6,7,5,"chronic illness, health issues, medical complications",6,1,2,2,1,1,2,3,5,0.610752191158934,"Health limitations",4,5,1,7,2,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,54,"woman","White","GED","$60,001-$80,000",4,2,1,0,0,0,1,NA
"AE792gv",50,"I do not feel left behind anyone or anything. I do not feel left behind in any way or fashion. I do not feel left behind at all.",1.5,4,4,4,1,2,1,"no feelings of being left out",1,1,1,1,1,1,1,1,8,0.536832284456836,"Lack of opportunities",2,6,6,6,6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,44,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"NO352cj",37,"A few years ago my life took A drastic turn after I had to perform CPR on my grown child.. I guess because I was thrust into A state of shock I did not seek the mental help I should have received to get myself through this time. Though my daughter did survive I was NOT the same mentally. So afterwards I struggled.",3,4,6,4,4,2,4,"mental health, trauma, emotional distress, lack of support, coping difficulties",5,1,1,2,1,2,2,5,5,0.544231574899458,"Health limitations",6,2,2,2,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,59,"woman","White","GED","$20,001-$40,000",2,2,1,0,1,0,0,"none"
"ZO116lj",0,"I may be left behind on knowing the current status or celebrities and athletes. Pop culture has become so tainted that I no longer keep up with it the way that I used to.",5.5,3,4,5,5,6,2,"pop culture, celebrity news, athlete updates",5,1,1,3,1,1,2,3,2,0.408291443689712,"Personal growth",5,1,1,NA,1,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,45,"man","Black or African American","GED","$60,001-$80,000",4,2,0,1,1,0,0,NA
"CT955tc",77,"I feel left behind because I went to college and graduated with a degree and student loan debt. The job market is so hard to find something good that I can not make ends meet. Everyday is a struggle just to survive.",5,5,2,3,3,7,4,"student loan debt, job market, financial struggle",6,2,5,2,1,1,2,3,7,0.592748443028912,"Financial struggles",7,1,1,NA,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,41,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$20,001-$40,000",2,4,0,0,1,0,0,NA
"FU549as",26,"I feel left behind in my career because many of my peers were promoted while I stayed in the same role for two years. The turning point was when three colleagues got team lead roles in 2024 after our company restructured — I applied but wasn’t chosen. I think the main reasons are that I don’t have strong sponsorship, and I’ve been juggling caregiving duties that limit extra hours. It makes me anxious and less confident in meetings. To catch up I’m trying to build one stronger relationship with a manager and take an online leadership course, but I also need clearer feedback from my boss to know what to improve.",4,7,2,1,6,2,4,"lack of sponsorship, caregiving duties, limited extra hours, missed promotions, anxiety in meetings, confidence issues, need for feedback",5,1,3,2,1,2,2,7,8,0.456547849910297,"Lack of opportunities",5,6,2,6,5,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,52,"woman","White","MA","$40,001-$60,000",3,5,1,0,1,0,0,"None"
"GA352bk",50,"I actually feel caught in the middle but closer to left behind because I am not up on the new technology that comes out ever so often. I know just a little about AI usage but from what I have heard there are so many things AI can be used for. I am thinking this could help me keep up with trends and maybe help me make extra cash but I am not even sure how to begin",5.5,3,4,5,5,6,3,"technology gap, ai knowledge, trend awareness, financial opportunities",5,1,3,2,1,2,3,4,6,0.523029399904273,"Technology change",5,1,1,NA,NA,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,72,"woman","Black or African American","4yearColl","$0-$20,000",1,4,0,0,0,0,1,"no"
